Order_ID,Order_Date,Discount,Subtotal,Total,payment,Purchase_Status,Customer_Id,Customer_Name,City,State,Region,Services,P_Sevice,D_Forecast,D_Date,Status,Product,Quantity,Price,Product_Name,Category,Subcategory,lead_time,is_late,Mes
1565,2025-02-21 07:08:57,0.1457,207.2,219.91,Debito,Em Analise,C01565,Alexandre Rezende,Itajaí,SC,Sul,Same-Day,42.9,2025-05-02 16:56:33,2025-05-07 16:56:33,A Caminho,Película para iPhone 14Pro Anti impacto,4,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",75,True,2025-02
1566,2025-04-22 19:54:18,0.0218,2158.0,2143.95,Debito,Processando,C01566,Maria Cecília Gonçalves,Floriano,PI,Nordeste,Scheduled,32.99,2025-05-04 14:21:32,2025-05-09 14:21:32,Trânsito,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,16,True,2025-04
1568,2025-04-01 12:53:04,0.0049,7196.04,7183.68,Credito,Em Analise,C01568,Thales Jesus,Maringá,PR,Sul,Standard,22.9,2025-04-21 20:35:43,2025-04-26 20:35:43,Trânsito,Samsung Galaxy Tab S6 Lite,4,1799.01,Samsung Galaxy Tab S6 Lite,Eletrônicos,"Celulares, Tablets e Acessórios",25,True,2025-04
1569,2025-04-28 01:05:13,0.0697,857.98,841.08,Debito,Confirmado,C01569,Luiz Felipe Porto,Ananindeua,PA,Norte,Same-Day,42.9,2025-05-09 19:27:41,2025-05-13 19:27:41,Trânsito,Fone de Ouvido Profissional AKG K92,2,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,15,True,2025-04
1570,2025-02-16 11:43:13,0.0125,2158.0,2164.02,Debito,Cancelado,C01570,Helena Silva,Floriano,PI,Nordeste,Scheduled,32.99,2025-05-10 09:51:52,2025-05-14 09:51:52,A Caminho,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,86,True,2025-02
1571,2025-03-07 11:35:23,0.0768,1715.96,1607.07,Credito,Processando,C01571,Gabriel Martins,Serra,ES,Sudeste,Standard,22.9,2025-05-13 08:40:32,2025-05-14 08:40:32,Atrasado,Fone de Ouvido Profissional AKG K92,4,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,67,True,2025-03
1572,2025-03-19 22:01:07,0.0491,1799.01,1733.58,Debito,Confirmado,C01572,Daniela Peixoto,Recife,PE,Nordeste,Standard,22.9,2025-04-20 22:42:55,2025-04-20 22:42:55,A Caminho,Samsung Galaxy Tab S6 Lite,1,1799.01,Samsung Galaxy Tab S6 Lite,Eletrônicos,"Celulares, Tablets e Acessórios",32,False,2025-03
1575,2025-04-07 05:52:35,0.0245,107.8,148.06,PIX,Confirmado,C01575,Alana Novaes,Pelotas,RS,Sul,Same-Day,42.9,2025-04-27 04:34:02,2025-04-28 04:34:02,Atrasado,Carregador Turbo Tipo-C 50w,2,53.9,Carregador Turbo Tipo-C 50w,Eletrônicos,"Celulares, Tablets e Acessórios",20,True,2025-04
1577,2025-04-05 03:52:31,0.0873,3079.6,2843.74,Boleto,Cancelado,C01577,Emanuelly Duarte,Nossa Senhora,SE,Nordeste,Scheduled,32.99,2025-04-25 03:25:54,2025-04-30 03:25:54,Trânsito,"Soundbar Tomate MTS-2017, Bivolt",4,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,24,True,2025-04
1578,2025-04-07 23:10:19,0.1372,2847.0,2489.38,Credito,Processando,C01578,Danilo Cardoso,Patos,PB,Nordeste,Scheduled,32.99,2025-05-10 08:04:15,2025-05-10 08:04:15,A Caminho,Smart TV 32” Philco LED Roku TV,3,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,32,False,2025-04
1579,2025-02-19 22:03:08,0.0547,331.98,336.72,PIX,Em Analise,C01579,Danilo Farias,Campina Grande,PB,Nordeste,Standard,22.9,2025-05-04 14:31:27,2025-05-09 14:31:27,Trânsito,Mouse Redragon Wireless,2,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,78,True,2025-02
1580,2025-03-17 20:04:07,0.1474,9208.0,7893.64,Boleto,Em Analise,C01580,Ana Julia da Paz,Parnaíba,PI,Nordeste,Same-Day,42.9,2025-04-21 01:04:09,2025-04-22 01:04:09,A Caminho,ACER Notebook Gamer Nitro,2,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,35,True,2025-03
1581,2025-03-05 14:02:18,0.0864,124.91,137.02,Credito,Processando,C01581,Ana Luiza Barros,Rio Branco,AC,Norte,Standard,22.9,2025-05-09 01:05:12,2025-05-12 01:05:12,Entregue,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91,"Fone de Ouvido Sem Fio TWS, PHILIPS",Eletrônicos,"Celulares, Tablets e Acessórios",67,True,2025-03
1582,2025-03-08 14:48:00,0.146,9208.0,7906.53,Debito,Processando,C01582,Enzo Gabriel Novaes,Florianópolis,SC,Sul,Same-Day,42.9,2025-05-08 23:45:26,2025-05-11 23:45:26,Atrasado,ACER Notebook Gamer Nitro,2,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,64,True,2025-03
1583,2025-03-13 20:09:18,0.0041,3049.99,3080.39,Debito,Confirmado,C01583,Alice Costela,Porto Nacional,TO,Norte,Same-Day,42.9,2025-05-01 12:21:55,2025-05-05 12:21:55,Atrasado,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,52,True,2025-03
1585,2025-03-24 02:09:08,0.1225,5937.3,5232.88,Credito,Confirmado,C01585,Ana Lívia Ramos,Campinas,SP,Sudeste,Standard,22.9,2025-05-07 09:02:19,2025-05-09 09:02:19,Trânsito,Samsung Galaxy A36,3,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",46,True,2025-03
1586,2025-03-15 09:05:41,0.008,9149.97,9119.67,Credito,Em Analise,C01586,Laís Mendes,Campinas,SP,Sudeste,Same-Day,42.9,2025-04-16 20:58:02,2025-04-19 20:58:02,A Caminho,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,35,True,2025-03
1587,2025-04-16 06:41:12,0.0868,389.58,398.66,Debito,Em Analise,C01587,Luiz Henrique Nunes,Juazeiro,BA,Nordeste,Same-Day,42.9,2025-04-27 10:18:24,2025-04-28 10:18:24,Entregue,Fone de ouvido Sem Fio QCY T27,3,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",12,True,2025-04
1588,2025-04-20 22:27:51,0.1203,1898.0,1712.57,Credito,Processando,C01588,Sofia Nogueira,Gravataí,RS,Sul,Same-Day,42.9,2025-05-02 15:09:07,2025-05-02 15:09:07,A Caminho,Smart TV 32” Philco LED Roku TV,2,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,11,False,2025-04
1589,2025-03-27 21:05:19,0.0842,53.7,82.17,Debito,Processando,C01589,Sr. Luiz Gustavo Martins,Vilhena,RO,Norte,Scheduled,32.99,2025-04-16 12:11:09,2025-04-17 12:11:09,Trânsito,Película de Vidro 3D Galaxy A30s,3,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",20,True,2025-03
1592,2025-04-20 08:20:35,0.0091,6506.28,6480.06,Boleto,Processando,C01592,Lucas Martins,Porto Alegre,RS,Sul,Scheduled,32.99,2025-05-13 18:22:12,2025-05-14 18:22:12,Trânsito,"Monitor UHD Samsung 32""",4,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,24,True,2025-04
1594,2025-03-31 22:33:54,0.0065,51.8,74.36,Debito,Processando,C01594,Ana Clara Caldeira,Florianópolis,SC,Sul,Standard,22.9,2025-04-24 20:22:36,2025-04-26 20:22:36,Trânsito,Película para iPhone 14Pro Anti impacto,1,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",25,True,2025-03
1595,2025-03-02 05:59:59,0.0206,2847.0,2811.25,PIX,Em Analise,C01595,Alícia Santos,Nova Iguaçu,RJ,Sudeste,Standard,22.9,2025-05-10 19:23:40,2025-05-10 19:23:40,Atrasado,Smart TV 32” Philco LED Roku TV,3,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,69,False,2025-03
1596,2025-03-19 23:09:39,0.0413,1626.57,1602.29,PIX,Em Analise,C01596,Guilherme Cavalcanti,Juiz de Fora,MG,Sudeste,Same-Day,42.9,2025-04-19 00:46:54,2025-04-21 00:46:54,Trânsito,"Monitor UHD Samsung 32""",1,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,32,True,2025-03
1597,2025-03-21 04:01:45,0.095,7916.4,7187.24,PIX,Em Analise,C01597,Vitor Hugo Cardoso,Caruaru,PE,Nordeste,Standard,22.9,2025-04-20 01:37:38,2025-04-22 01:37:38,A Caminho,Samsung Galaxy A36,4,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",31,True,2025-03
1598,2025-03-23 02:06:45,0.1465,5397.03,4649.27,Debito,Em Analise,C01598,Srta. Laura Martins,Niterói,RJ,Sudeste,Same-Day,42.9,2025-05-15 19:36:49,2025-05-15 19:36:49,Trânsito,Samsung Galaxy Tab S6 Lite,3,1799.01,Samsung Galaxy Tab S6 Lite,Eletrônicos,"Celulares, Tablets e Acessórios",53,False,2025-03
1599,2025-03-12 19:30:23,0.0177,524.7,538.31,Debito,Cancelado,C01599,Breno Aragão,Caxias do Sul,RS,Sul,Standard,22.9,2025-04-24 04:07:18,2025-04-28 04:07:18,Trânsito,Teclado Mecanico Fizz,3,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,46,True,2025-03
1600,2025-03-02 06:46:11,0.0214,18416.0,18054.89,Boleto,Processando,C01600,Alice da Paz,Blumenau,SC,Sul,Scheduled,32.99,2025-04-29 12:54:05,2025-04-30 12:54:05,A Caminho,ACER Notebook Gamer Nitro,4,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,59,True,2025-03
1601,2025-03-16 21:02:45,0.0553,4879.71,4652.76,PIX,Em Analise,C01601,Júlia Moraes,São Bernardo do Campo,SP,Sudeste,Same-Day,42.9,2025-04-29 11:03:55,2025-04-29 11:03:55,A Caminho,"Monitor UHD Samsung 32""",3,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,43,False,2025-03
1602,2025-02-21 16:57:16,0.1254,349.8,338.93,Debito,Processando,C01602,Sr. Thiago Silveira,Cascavel,PR,Sul,Scheduled,32.99,2025-04-26 16:40:46,2025-04-26 16:40:46,Trânsito,Teclado Mecanico Fizz,2,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,63,False,2025-02
1603,2025-05-01 03:30:33,0.0701,165.99,197.25,Credito,Cancelado,C01603,Heitor Pereira,João Pessoa,PB,Nordeste,Same-Day,42.9,2025-05-01 09:08:58,2025-05-04 09:08:58,Trânsito,Mouse Redragon Wireless,1,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,3,True,2025-05
1604,2025-03-02 01:13:09,0.0482,6099.98,5828.86,Debito,Em Analise,C01604,Lorenzo Almeida,Betim,MG,Sudeste,Standard,22.9,2025-05-01 21:28:37,2025-05-03 21:28:37,Trânsito,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,62,True,2025-03
1605,2025-03-20 03:06:07,0.0842,155.4,175.31,Debito,Cancelado,C01605,Isaac Lopes,Londrina,PR,Sul,Scheduled,32.99,2025-05-07 21:48:05,2025-05-07 21:48:05,Atrasado,Película para iPhone 14Pro Anti impacto,3,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",48,False,2025-03
1606,2025-04-03 08:13:56,0.0391,3237.0,3143.42,PIX,Confirmado,C01606,Isabel da Luz,Aracaju,SE,Nordeste,Scheduled,32.99,2025-04-14 23:20:44,2025-04-17 23:20:44,A Caminho,"Smart TV LED 32""Samsung LED Tizen TV",3,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,14,True,2025-04
1607,2025-04-19 22:32:31,0.0602,449.0,454.96,PIX,Em Analise,C01607,Dr. Rafael Castro,Caicó,RN,Nordeste,Scheduled,32.99,2025-04-19 14:39:59,2025-04-22 14:39:59,Atrasado,SSD Crucial 1TB NVMe M.2,1,449.0,SSD Crucial 1TB NVMe M.2,Eletrônicos,Informática,2,True,2025-04
1608,2025-03-21 10:58:09,0.0499,49.9,70.31,Debito,Processando,C01608,Larissa Rodrigues,Floriano,PI,Nordeste,Standard,22.9,2025-04-18 17:09:56,2025-04-23 17:09:56,Trânsito,Carregador Turbo USB-C 30W,1,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",33,True,2025-03
1609,2025-02-18 04:10:05,0.1206,1796.0,1612.39,Debito,Cancelado,C01609,Laura Pereira,Nova Iguaçu,RJ,Sudeste,Scheduled,32.99,2025-04-22 00:44:59,2025-04-25 00:44:59,Trânsito,SSD Crucial 1TB NVMe M.2,4,449.0,SSD Crucial 1TB NVMe M.2,Eletrônicos,Informática,65,True,2025-02
1610,2025-04-18 00:32:59,0.1386,3079.6,2695.67,Credito,Em Analise,C01610,Vitor Gabriel Araújo,Belém,PA,Norte,Same-Day,42.9,2025-05-10 06:22:52,2025-05-11 06:22:52,Trânsito,"Soundbar Tomate MTS-2017, Bivolt",4,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,23,True,2025-04
1613,2025-03-16 00:09:24,0.0757,99.8,115.15,PIX,Em Analise,C01613,Emanuella Fernandes,Blumenau,SC,Sul,Standard,22.9,2025-05-03 17:22:41,2025-05-04 17:22:41,Entregue,Carregador Turbo USB-C 30W,2,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",49,True,2025-03
1614,2025-02-28 23:05:09,0.0188,103.6,124.55,Credito,Cancelado,C01614,Srta. Eloah Vieira,São Gonçalo,RJ,Sudeste,Standard,22.9,2025-05-10 01:03:48,2025-05-15 01:03:48,Trânsito,Película para iPhone 14Pro Anti impacto,2,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",75,True,2025-02
1615,2025-04-02 16:41:21,0.112,699.6,664.14,Debito,Confirmado,C01615,Juliana Costela,Rio de Janeiro,RJ,Sudeste,Same-Day,42.9,2025-05-12 15:11:01,2025-05-13 15:11:01,A Caminho,Teclado Mecanico Fizz,4,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,40,True,2025-04
1616,2025-04-10 20:59:59,0.0895,51.8,90.06,PIX,Cancelado,C01616,Dr. Gabriel Lima,Maringá,PR,Sul,Same-Day,42.9,2025-04-26 12:42:55,2025-05-01 12:42:55,A Caminho,Película para iPhone 14Pro Anti impacto,1,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",20,True,2025-04
1617,2025-03-25 01:15:48,0.1354,3598.02,3153.75,PIX,Processando,C01617,Maria Vitória Costela,Caxias,MA,Nordeste,Same-Day,42.9,2025-04-28 04:19:38,2025-04-29 04:19:38,Atrasado,Samsung Galaxy Tab S6 Lite,2,1799.01,Samsung Galaxy Tab S6 Lite,Eletrônicos,"Celulares, Tablets e Acessórios",35,True,2025-03
1618,2025-03-17 14:01:28,0.0301,199.6,226.58,Credito,Em Analise,C01618,Ana Beatriz Vieira,Nova Iguaçu,RJ,Sudeste,Scheduled,32.99,2025-05-16 07:19:06,2025-05-17 07:19:06,Atrasado,Carregador Turbo USB-C 30W,4,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",60,True,2025-03
1620,2025-04-03 06:15:04,0.1027,35.8,55.02,PIX,Em Analise,C01620,Benício Fernandes,Castanhal,PA,Norte,Standard,22.9,2025-04-24 17:57:07,2025-04-29 17:57:07,Entregue,Película de Vidro 3D Galaxy A30s,2,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",26,True,2025-04
1623,2025-03-09 06:26:42,0.1387,5397.03,4671.36,Credito,Em Analise,C01623,Dra. Lavínia da Rosa,Curitiba,PR,Sul,Standard,22.9,2025-05-11 10:52:01,2025-05-11 10:52:01,A Caminho,Samsung Galaxy Tab S6 Lite,3,1799.01,Samsung Galaxy Tab S6 Lite,Eletrônicos,"Celulares, Tablets e Acessórios",63,False,2025-03
1624,2025-04-03 05:47:36,0.1378,215.6,218.88,PIX,Em Analise,C01624,Theo Moreira,Parnaíba,PI,Nordeste,Scheduled,32.99,2025-04-22 08:50:42,2025-04-26 08:50:42,Trânsito,Carregador Turbo Tipo-C 50w,4,53.9,Carregador Turbo Tipo-C 50w,Eletrônicos,"Celulares, Tablets e Acessórios",23,True,2025-04
1625,2025-04-18 09:55:02,0.1079,107.8,129.16,Debito,Confirmado,C01625,Srta. Ana Julia Viana,São Gonçalo,RJ,Sudeste,Scheduled,32.99,2025-05-08 03:52:34,2025-05-08 03:52:34,Entregue,Carregador Turbo Tipo-C 50w,2,53.9,Carregador Turbo Tipo-C 50w,Eletrônicos,"Celulares, Tablets e Acessórios",19,False,2025-04
1626,2025-04-28 18:55:33,0.0072,2742.13,2755.38,Boleto,Processando,C01626,Luiz Gustavo da Mota,São Bernardo do Campo,SP,Sudeste,Scheduled,32.99,2025-05-03 11:16:58,2025-05-04 11:16:58,Atrasado,Projetor EPSON Powerlite Wide Screen,1,2742.13,Projetor EPSON Powerlite Wide Screen,Eletrônicos,Áudio e Vídeo,5,True,2025-04
1627,2025-04-28 00:28:12,0.1308,2847.0,2497.51,Debito,Em Analise,C01627,Bruno Cardoso,Gravataí,RS,Sul,Standard,22.9,2025-05-04 17:03:44,2025-05-04 17:03:44,Atrasado,Smart TV 32” Philco LED Roku TV,3,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,6,False,2025-04
1628,2025-03-18 00:13:32,0.0987,428.99,429.55,Debito,Processando,C01628,Bárbara da Rocha,Caxias do Sul,RS,Sul,Same-Day,42.9,2025-05-07 02:32:28,2025-05-09 02:32:28,Atrasado,Fone de Ouvido Profissional AKG K92,1,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,52,True,2025-03
1629,2025-04-28 21:02:35,0.0466,699.6,689.9,Credito,Cancelado,C01629,Otávio Fogaça,Feira de Santana,BA,Nordeste,Standard,22.9,2025-05-15 21:59:03,2025-05-15 21:59:03,A Caminho,Teclado Mecanico Fizz,4,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,17,False,2025-04
1630,2025-03-06 13:36:46,0.0281,3079.6,3035.96,PIX,Em Analise,C01630,Daniela da Costa,Recife,PE,Nordeste,Same-Day,42.9,2025-05-03 14:35:20,2025-05-06 14:35:20,Atrasado,"Soundbar Tomate MTS-2017, Bivolt",4,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,61,True,2025-03
1632,2025-03-19 23:27:23,0.0075,1626.57,1657.27,Credito,Em Analise,C01632,Vitor Gabriel Nascimento,Rio Branco,AC,Norte,Same-Day,42.9,2025-04-20 10:47:07,2025-04-21 10:47:07,Trânsito,"Monitor UHD Samsung 32""",1,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,32,True,2025-03
1633,2025-03-21 11:52:33,0.1131,1796.0,1635.77,Debito,Confirmado,C01633,Maria Clara da Mota,Florianópolis,SC,Sul,Same-Day,42.9,2025-05-05 02:14:00,2025-05-08 02:14:00,Trânsito,SSD Crucial 1TB NVMe M.2,4,449.0,SSD Crucial 1TB NVMe M.2,Eletrônicos,Informática,47,True,2025-03
1634,2025-02-20 18:55:39,0.0354,103.6,132.92,PIX,Confirmado,C01634,Bruno Silva,Porto Nacional,TO,Norte,Scheduled,32.99,2025-05-02 14:53:55,2025-05-04 14:53:55,Entregue,Película para iPhone 14Pro Anti impacto,2,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",72,True,2025-02
1635,2025-04-22 23:24:34,0.0036,524.7,555.8,Boleto,Cancelado,C01635,Luiz Henrique Lopes,Sena Madureira,AC,Norte,Scheduled,32.99,2025-04-27 08:31:12,2025-05-01 08:31:12,A Caminho,Teclado Mecanico Fizz,3,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,8,True,2025-04
1636,2025-02-22 01:55:08,0.0596,165.99,189.09,Credito,Confirmado,C01636,Julia da Cruz,Sobral,CE,Nordeste,Scheduled,32.99,2025-05-13 09:28:58,2025-05-15 09:28:58,Atrasado,Mouse Redragon Wireless,1,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,82,True,2025-02
1637,2025-04-19 13:13:11,0.0724,9208.0,8574.33,Debito,Processando,C01637,Stephany da Cunha,Contagem,MG,Sudeste,Scheduled,32.99,2025-04-28 22:06:54,2025-04-28 22:06:54,Entregue,ACER Notebook Gamer Nitro,2,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,9,False,2025-04
1638,2025-04-07 18:10:09,0.0254,524.7,554.27,Debito,Confirmado,C01638,Dra. Agatha Moreira,Campinas,SP,Sudeste,Same-Day,42.9,2025-04-28 10:28:34,2025-05-01 10:28:34,Atrasado,Teclado Mecanico Fizz,3,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,23,True,2025-04
1639,2025-04-18 10:31:56,0.0066,51.8,94.36,Boleto,Processando,C01639,Leandro Freitas,São Luís,MA,Nordeste,Same-Day,42.9,2025-05-03 14:09:11,2025-05-03 14:09:11,Trânsito,Película para iPhone 14Pro Anti impacto,1,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",15,False,2025-04
1640,2025-03-31 01:01:03,0.0284,53.7,95.07,Boleto,Confirmado,C01640,Vicente Ramos,Caracaraí,RR,Norte,Same-Day,42.9,2025-05-14 16:25:24,2025-05-15 16:25:24,Trânsito,Película de Vidro 3D Galaxy A30s,3,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",45,True,2025-03
1641,2025-03-24 09:28:56,0.1019,519.44,489.41,Boleto,Confirmado,C01641,Srta. Emilly Castro,Santo André,SP,Sudeste,Standard,22.9,2025-04-30 18:48:06,2025-04-30 18:48:06,Atrasado,Fone de ouvido Sem Fio QCY T27,4,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",37,False,2025-03
1642,2025-04-23 05:03:20,0.0123,4288.0,4268.25,Debito,Processando,C01642,Maria Clara Cardoso,Campinas,SP,Sudeste,Scheduled,32.99,2025-04-23 23:28:03,2025-04-24 23:28:03,Entregue,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0,"Soundbar Samsung com 2.1 canais, Dolby Digital",Eletrônicos,Áudio e Vídeo,1,True,2025-04
1644,2025-04-16 06:31:20,0.022,1079.0,1088.25,Debito,Cancelado,C01644,Ryan da Rocha,Chapecó,SC,Sul,Scheduled,32.99,2025-05-04 20:56:55,2025-05-09 20:56:55,Trânsito,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,23,True,2025-04
1645,2025-03-09 23:11:42,0.0294,1626.57,1611.74,PIX,Confirmado,C01645,Sr. Antônio Novaes,Duque de Caxias,RJ,Sudeste,Scheduled,32.99,2025-05-02 16:26:23,2025-05-05 16:26:23,Entregue,"Monitor UHD Samsung 32""",1,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,56,True,2025-03
1646,2025-04-29 10:33:17,0.059,2158.0,2073.58,Credito,Confirmado,C01646,Sra. Olivia Pereira,Sobral,CE,Nordeste,Same-Day,42.9,2025-05-02 22:40:00,2025-05-06 22:40:00,Entregue,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,7,True,2025-04
1647,2025-03-17 17:24:51,0.0151,12199.96,12038.64,Debito,Cancelado,C01647,Davi da Rocha,Duque de Caxias,RJ,Sudeste,Standard,22.9,2025-05-08 06:38:16,2025-05-08 06:38:16,A Caminho,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,51,False,2025-03
1648,2025-02-23 12:16:07,0.026,1715.96,1714.25,Boleto,Processando,C01648,Brenda Cardoso,Juiz de Fora,MG,Sudeste,Same-Day,42.9,2025-05-11 22:31:45,2025-05-11 22:31:45,Entregue,Fone de Ouvido Profissional AKG K92,4,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,77,False,2025-02
1650,2025-03-23 20:39:01,0.0495,13812.0,13161.3,Credito,Confirmado,C01650,Dr. Yuri Duarte,Pico,PI,Nordeste,Scheduled,32.99,2025-05-06 06:10:25,2025-05-06 06:10:25,Atrasado,ACER Notebook Gamer Nitro,3,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,43,False,2025-03
1651,2025-03-31 06:58:28,0.1124,215.6,224.36,Credito,Processando,C01651,Danilo Gomes,Florianópolis,SC,Sul,Scheduled,32.99,2025-05-01 03:09:15,2025-05-05 03:09:15,Entregue,Carregador Turbo Tipo-C 50w,4,53.9,Carregador Turbo Tipo-C 50w,Eletrônicos,"Celulares, Tablets e Acessórios",34,True,2025-03
1654,2025-04-21 12:26:22,0.1224,2309.7,2049.89,PIX,Em Analise,C01654,Emilly Nascimento,Uberlândia,MG,Sudeste,Standard,22.9,2025-05-06 17:00:48,2025-05-10 17:00:48,A Caminho,"Soundbar Tomate MTS-2017, Bivolt",3,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,19,True,2025-04
1655,2025-03-08 05:15:26,0.1149,53.7,80.52,PIX,Em Analise,C01655,Maria Fernanda Farias,Betim,MG,Sudeste,Scheduled,32.99,2025-04-22 20:06:41,2025-04-23 20:06:41,A Caminho,Película de Vidro 3D Galaxy A30s,3,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",46,True,2025-03
1656,2025-04-24 12:08:17,0.0464,6506.28,6237.38,Debito,Processando,C01656,Luana Caldeira,Caxias do Sul,RS,Sul,Scheduled,32.99,2025-05-04 14:20:27,2025-05-08 14:20:27,Trânsito,"Monitor UHD Samsung 32""",4,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,14,True,2025-04
1657,2025-03-27 05:39:52,0.1234,1796.0,1617.27,Credito,Confirmado,C01657,Vicente Souza,Caicó,RN,Nordeste,Same-Day,42.9,2025-04-27 02:03:25,2025-04-30 02:03:25,Trânsito,SSD Crucial 1TB NVMe M.2,4,449.0,SSD Crucial 1TB NVMe M.2,Eletrônicos,Informática,33,True,2025-03
1658,2025-04-06 08:15:51,0.0274,1539.8,1530.6,Boleto,Em Analise,C01658,Brenda Silva,Recife,PE,Nordeste,Scheduled,32.99,2025-04-23 01:22:26,2025-04-26 01:22:26,Entregue,"Soundbar Tomate MTS-2017, Bivolt",2,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,19,True,2025-04
